allDateTimes,Tmean,Tdew,Tground,RH,AP,u,Rad,Rad_MJm2d,Sunshine,PET,Precipitation_mm_even,Discharge
2/6/2004 18:00,-19,-26.56666667,6.02,51.66666667,1010.533333,10.83333333,NaN,NaN,NaN,0,0,NaN
2/7/2004 0:00,-18.76666667,-26.4,6.02,51.16666667,1010.8,12.16666667,NaN,NaN,NaN,0,0,NaN
2/7/2004 6:00,-19.73333333,-25.95,6.02,57.83333333,1012.016667,11.33333333,NaN,NaN,NaN,0,0,NaN
2/7/2004 12:00,-19.56666667,-27.06666667,6.02,51,1013.25,3.666666667,NaN,NaN,NaN,0,0,NaN
2/7/2004 18:00,-19.98333333,-26.21666667,6.02,57.33333333,1013.066667,7.166666667,NaN,NaN,NaN,0,0,NaN
2/8/2004 0:00,-20.35,-26.86666667,6.02,56,1012.25,8.166666667,NaN,NaN,NaN,0,0,NaN
2/8/2004 6:00,-20.48333333,-26.7,6.02,58,1012.333333,7.166666667,NaN,NaN,NaN,0,0,NaN
2/8/2004 12:00,-22.03333333,-26.65,6.02,66.16666667,1012.083333,4.333333333,NaN,NaN,NaN,0,0,NaN
2/8/2004 18:00,-22.7,-28.11666667,6.02,61,1011.333333,0,NaN,NaN,NaN,0,0,NaN
2/9/2004 0:00,-22.9,-28.8,6.02,58.66666667,1010.816667,0,NaN,NaN,NaN,0,0,NaN
2/9/2004 6:00,-23.26666667,-28.63333333,6.02,61.83333333,1011.916667,0,NaN,NaN,NaN,0,0,NaN
2/9/2004 12:00,-23.7,-28.61666667,6.02,64.16666667,1013.316667,0,NaN,NaN,NaN,0,0,NaN
2/9/2004 18:00,-24.16666667,-28.56666667,6.02,67.16666667,1014.316667,0,NaN,NaN,NaN,0,0,NaN
2/10/2004 0:00,-23.7,-28.41666667,6.02,65,1014.966667,0,NaN,NaN,NaN,0,0,NaN
2/10/2004 6:00,-21.25,-24.96666667,6.02,71.83333333,1014.633333,1.166666667,NaN,NaN,NaN,0,0,NaN
2/10/2004 12:00,-17.25,-19.9,6.02,80,1013.2,6.833333333,NaN,NaN,NaN,0,0,NaN
2/10/2004 18:00,-15.91666667,-19.13333333,6.02,76.5,1012.75,9.5,NaN,NaN,NaN,0,0,NaN
2/11/2004 0:00,-16.51666667,-19.35,6.02,79,1013.366667,8.333333333,NaN,NaN,NaN,0,0,NaN
2/11/2004 6:00,-16.46666667,-18.7,6.02,83,1011.183333,7,NaN,NaN,NaN,0,0,NaN
2/11/2004 12:00,-13.78333333,-15.85,6.02,84,1005.9,7.333333333,NaN,NaN,NaN,0,0,NaN
2/11/2004 18:00,-6.8,-9.083333333,6.02,83.83333333,997.0666667,8.833333333,NaN,NaN,NaN,0,0,NaN
2/12/2004 0:00,-3.283333333,-4.833333333,6.02,89,991.0666667,10.83333333,NaN,NaN,NaN,0,0.666666665,NaN
2/12/2004 6:00,-3.083333333,-4.6,6.02,89,991.7,8.833333333,NaN,NaN,NaN,0,0.383333333,NaN
2/12/2004 12:00,-5.383333333,-7.9,6.02,82.33333333,995.1833333,10.5,NaN,NaN,NaN,0,0.216666665,NaN
2/12/2004 18:00,-8.166666667,-10.96666667,6.02,80.16666667,997.55,12.33333333,NaN,NaN,NaN,0,0.033333333,NaN
2/13/2004 0:00,-8.35,-10.88333333,6.02,82.16666667,997.4666667,10.83333333,NaN,NaN,NaN,0,0,NaN
2/13/2004 6:00,-7.683333333,-9.6,6.02,86,996.6833333,10.66666667,NaN,NaN,NaN,0,0,NaN
2/13/2004 12:00,-6.866666667,-8.816666667,6.02,86,998.8000001,9.333333333,NaN,NaN,NaN,0,0,NaN
2/13/2004 18:00,-7.35,-9.016666667,6.02,88,1003.266667,2.666666667,NaN,NaN,NaN,0,0,NaN
2/14/2004 0:00,-9.7,-11,6.02,90.16666667,1006.233333,0,NaN,NaN,NaN,0,0,NaN
2/14/2004 6:00,-11.3,-12.61666667,6.02,89.66666667,1006.683333,0,NaN,NaN,NaN,0,0,NaN
2/14/2004 12:00,-11.71666667,-13.86666667,6.02,84.16666667,1007.166667,0,NaN,NaN,NaN,0,0,NaN
2/14/2004 18:00,-13.03333333,-15.05,6.02,84.83333333,1009.433333,0,NaN,NaN,NaN,0,0,NaN
2/15/2004 0:00,-11.43333333,-14.23333333,6.02,79.66666667,1012.716667,3,NaN,NaN,NaN,0,0,NaN
2/15/2004 6:00,-9.866666667,-12.11666667,6.02,83.5,1016.6,11.16666667,NaN,NaN,NaN,0,0,NaN
2/15/2004 12:00,-10.45,-13.28333333,6.02,79.83333333,1019.05,11.16666667,NaN,NaN,NaN,0,0,NaN
2/15/2004 18:00,-11.63333333,-18,6.02,59.66666667,1019.866667,12.33333333,NaN,NaN,NaN,0,0,NaN
2/16/2004 0:00,-13.11666667,-19.56666667,6.02,58.16666667,1018.75,13.16666667,NaN,NaN,NaN,0,0,NaN
2/16/2004 6:00,-13.06666667,-19.38333333,6.02,59.16666667,1015.966667,13.83333333,NaN,NaN,NaN,0,0,NaN
2/16/2004 12:00,-10.46666667,-14.83333333,6.02,69.83333333,1012.766667,11.66666667,NaN,NaN,NaN,0,0,NaN
2/16/2004 18:00,-9.25,-12.66666667,6.02,76.16666667,1008.816667,12.66666667,NaN,NaN,NaN,0,0,NaN
2/17/2004 0:00,-8.566666667,-11.53333333,6.02,79,1005.866667,11.5,NaN,NaN,NaN,0,0,NaN
2/17/2004 6:00,-8.15,-11.06666667,6.02,79.5,1004.633333,10.16666667,NaN,NaN,NaN,0,0,NaN
2/17/2004 12:00,-8.833333333,-11.15,6.02,83.16666667,1006.383333,2.333333333,NaN,NaN,NaN,0,0,NaN
2/17/2004 18:00,-8.383333333,-10.3,6.02,86,1008.516667,0,NaN,NaN,NaN,0,0,NaN
2/18/2004 0:00,-8.916666667,-10.23333333,6.02,90.5,1010.433333,0,NaN,NaN,NaN,0,0,NaN
2/18/2004 6:00,-8.9,-10.45,6.02,88.5,1009.533333,1.833333333,NaN,NaN,NaN,0,0,NaN
2/18/2004 12:00,-6.6,-7.983333333,6.02,90.16666667,1002.233333,9.333333333,NaN,NaN,NaN,0,2.583333335,NaN
2/18/2004 18:00,-0.683333333,-2.033333333,6.02,90.5,989.3666667,8.333333333,NaN,NaN,NaN,0,2.100000002,NaN
2/19/2004 0:00,-2.766666667,-5.633333333,6.02,80.5,980.5833333,11.16666667,NaN,NaN,NaN,0,0.400000002,NaN
2/19/2004 6:00,-6.1,-7.683333333,6.02,88.16666667,978.2333333,11.83333333,NaN,NaN,NaN,0,0.100000002,NaN
2/19/2004 12:00,-8.133333333,-10.35,6.02,83.83333333,978.9666667,14.66666667,NaN,NaN,NaN,0,0.016666667,NaN
2/19/2004 18:00,-9.183333333,-11.48333333,6.02,83.16666667,979.3166667,13.33333333,NaN,NaN,NaN,0,0,NaN
2/20/2004 0:00,-9.066666667,-10.88333333,6.02,86.33333333,978.6333333,8.500000001,NaN,NaN,NaN,0,0.083333335,NaN
2/20/2004 6:00,-9.233333333,-10.95,6.02,87.33333333,977.95,1,NaN,NaN,NaN,0,1.100000002,NaN
2/20/2004 12:00,-9.05,-10.48333333,6.02,89.33333333,978.9833333,0.333333333,NaN,NaN,NaN,0,1.133333332,NaN
2/20/2004 18:00,-10.35,-12.23333333,6.02,86,979.85,0.666666667,NaN,NaN,NaN,0,0.516666668,NaN
2/21/2004 0:00,-12.05,-15.45,6.02,75.66666667,982.35,0.833333333,NaN,NaN,NaN,0,0.066666667,NaN
2/21/2004 6:00,-10.1,-15.76666667,6.02,62.83333333,987.1,3,NaN,NaN,NaN,0,0,NaN
2/21/2004 12:00,-12.65,-18.46666667,6.02,61.5,992.0333333,5.5,NaN,NaN,NaN,0,0,NaN
2/21/2004 18:00,-14.28333333,-21.35,6.02,55.33333333,996.9166667,3.166666667,NaN,NaN,NaN,0,0,NaN
2/22/2004 0:00,-15.83333333,-23.58333333,6.02,51.83333333,1000.616667,0.833333333,NaN,NaN,NaN,0,0,NaN
2/22/2004 6:00,-15.25,-23.26666667,6.02,50.16666667,1003.016667,2.5,NaN,NaN,NaN,0,0,NaN
2/22/2004 12:00,-15.18333333,-22.5,6.02,53.66666667,1005.066667,1.666666667,NaN,NaN,NaN,0,0,NaN
2/22/2004 18:00,-16.33333333,-22.61666667,6.02,58.83333333,1005.566667,0,NaN,NaN,NaN,0,0,NaN
2/23/2004 0:00,-15.56666667,-21.31666667,6.02,61.83333333,1005.55,1.833333333,NaN,NaN,NaN,0,0,NaN
2/23/2004 6:00,-12.28333333,-17.38333333,6.02,65.83333333,1003.883333,7.5,NaN,NaN,NaN,0,0,NaN
2/23/2004 12:00,-10.9,-14.4,6.02,75.5,1003.216667,9.5,NaN,NaN,NaN,0,0,NaN
2/23/2004 18:00,-11.63333333,-14.06666667,6.02,82.16666667,1005.583333,15.83333333,NaN,NaN,NaN,0,0,NaN
2/24/2004 0:00,-12.43333333,-14.83333333,6.02,82,1009.366667,15.16666667,NaN,NaN,NaN,0,0,NaN
2/24/2004 6:00,-14.36666667,-17.03333333,6.02,80.33333333,1014.15,13.16666667,NaN,NaN,NaN,0,0,NaN
